sample_id,group,label,source_split,split
strawberry_3.csv::w0,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train,train
strawberry_3.csv::w1,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train,train
strawberry_3.csv::w2,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train,train
strawberry_3.csv::w3,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train,train
strawberry_3.csv::w4,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train,train
strawberry_3.csv::w5,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train,train
strawberry_3.csv::w6,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train,train
strawberry_3.csv::w7,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train,train
strawberry_3.csv::w8,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train,train
strawberry_4.csv::w0,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,train,train
strawberry_4.csv::w1,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,train,train
strawberry_4.csv::w2,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,train,train
strawberry_4.csv::w3,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,train,train
strawberry_4.csv::w4,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,train,train
strawberry_4.csv::w5,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,train,train
strawberry_4.csv::w6,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,train,train
strawberry_4.csv::w7,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,train,train
strawberry_4.csv::w8,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,train,train
strawberry_5.csv::w0,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,train,val
strawberry_5.csv::w1,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,train,val
strawberry_5.csv::w2,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,train,val
strawberry_5.csv::w3,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,train,val
strawberry_5.csv::w4,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,train,val
strawberry_5.csv::w5,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,train,val
strawberry_5.csv::w6,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,train,val
strawberry_5.csv::w7,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,train,val
strawberry_5.csv::w8,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,train,val
sweet_potato_1.csv::w0,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train,train
sweet_potato_1.csv::w1,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train,train
sweet_potato_1.csv::w2,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train,train
sweet_potato_1.csv::w3,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train,train
sweet_potato_1.csv::w4,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train,train
sweet_potato_1.csv::w5,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train,train
sweet_potato_1.csv::w6,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train,train
sweet_potato_1.csv::w7,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train,train
sweet_potato_1.csv::w8,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train,train
sweet_potato_2.csv::w0,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,train,train
sweet_potato_2.csv::w1,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,train,train
sweet_potato_2.csv::w2,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,train,train
sweet_potato_2.csv::w3,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,train,train
sweet_potato_2.csv::w4,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,train,train
sweet_potato_2.csv::w5,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,train,train
sweet_potato_2.csv::w6,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,train,train
sweet_potato_2.csv::w7,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,train,train
sweet_potato_2.csv::w8,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,train,train
sweet_potato_3.csv::w0,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train,train
sweet_potato_3.csv::w1,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train,train
sweet_potato_3.csv::w2,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train,train
sweet_potato_3.csv::w3,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train,train
sweet_potato_3.csv::w4,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train,train
sweet_potato_3.csv::w5,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train,train
sweet_potato_3.csv::w6,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train,train
sweet_potato_3.csv::w7,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train,train
sweet_potato_3.csv::w8,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train,train
sweet_potato_4.csv::w0,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,train,train
sweet_potato_4.csv::w1,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,train,train
sweet_potato_4.csv::w2,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,train,train
sweet_potato_4.csv::w3,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,train,train
sweet_potato_4.csv::w4,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,train,train
sweet_potato_4.csv::w5,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,train,train
sweet_potato_4.csv::w6,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,train,train
sweet_potato_4.csv::w7,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,train,train
sweet_potato_4.csv::w8,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,train,train
sweet_potato_5.csv::w0,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,train,val
sweet_potato_5.csv::w1,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,train,val
sweet_potato_5.csv::w2,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,train,val
sweet_potato_5.csv::w3,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,train,val
sweet_potato_5.csv::w4,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,train,val
sweet_potato_5.csv::w5,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,train,val
sweet_potato_5.csv::w6,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,train,val
sweet_potato_5.csv::w7,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,train,val
sweet_potato_5.csv::w8,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,train,val
tomato_1.csv::w0,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train,val
tomato_1.csv::w1,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train,val
tomato_1.csv::w2,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train,val
tomato_1.csv::w3,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train,val
tomato_1.csv::w4,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train,val
tomato_1.csv::w5,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train,val
tomato_1.csv::w6,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train,val
tomato_1.csv::w7,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train,val
tomato_1.csv::w8,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train,val
tomato_2.csv::w0,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,train,train
tomato_2.csv::w1,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,train,train
tomato_2.csv::w2,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,train,train
tomato_2.csv::w3,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,train,train
tomato_2.csv::w4,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,train,train
tomato_2.csv::w5,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,train,train
tomato_2.csv::w6,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,train,train
tomato_2.csv::w7,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,train,train
tomato_2.csv::w8,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,train,train
tomato_3.csv::w0,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,train,train
tomato_3.csv::w1,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,train,train
tomato_3.csv::w2,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,train,train
tomato_3.csv::w3,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,train,train
tomato_3.csv::w4,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,train,train
tomato_3.csv::w5,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,train,train
tomato_3.csv::w6,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,train,train
tomato_3.csv::w7,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,train,train
tomato_3.csv::w8,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,train,train
tomato_4.csv::w0,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train,train
tomato_4.csv::w1,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train,train
tomato_4.csv::w2,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train,train
tomato_4.csv::w3,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train,train
tomato_4.csv::w4,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train,train
tomato_4.csv::w5,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train,train
tomato_4.csv::w6,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train,train
tomato_4.csv::w7,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train,train
tomato_4.csv::w8,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train,train
tomato_5.csv::w0,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,train,train
tomato_5.csv::w1,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,train,train
tomato_5.csv::w2,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,train,train
tomato_5.csv::w3,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,train,train
tomato_5.csv::w4,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,train,train
tomato_5.csv::w5,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,train,train
tomato_5.csv::w6,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,train,train
tomato_5.csv::w7,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,train,train
tomato_5.csv::w8,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,train,train
turnip_1.csv::w0,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train,train
turnip_1.csv::w1,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train,train
turnip_1.csv::w2,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train,train
turnip_1.csv::w3,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train,train
turnip_1.csv::w4,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train,train
turnip_1.csv::w5,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train,train
turnip_1.csv::w6,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train,train
turnip_1.csv::w7,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train,train
turnip_1.csv::w8,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train,train
turnip_2.csv::w0,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,train,train
turnip_2.csv::w1,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,train,train
turnip_2.csv::w2,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,train,train
turnip_2.csv::w3,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,train,train
turnip_2.csv::w4,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,train,train
turnip_2.csv::w5,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,train,train
turnip_2.csv::w6,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,train,train
turnip_2.csv::w7,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,train,train
turnip_2.csv::w8,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,train,train
turnip_3.csv::w0,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train,train
turnip_3.csv::w1,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train,train
turnip_3.csv::w2,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train,train
turnip_3.csv::w3,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train,train
turnip_3.csv::w4,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train,train
turnip_3.csv::w5,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train,train
turnip_3.csv::w6,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train,train
turnip_3.csv::w7,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train,train
turnip_3.csv::w8,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train,train
turnip_4.csv::w0,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,train,train
turnip_4.csv::w1,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,train,train
turnip_4.csv::w2,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,train,train
turnip_4.csv::w3,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,train,train
turnip_4.csv::w4,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,train,train
turnip_4.csv::w5,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,train,train
turnip_4.csv::w6,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,train,train
turnip_4.csv::w7,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,train,train
turnip_4.csv::w8,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,train,train
turnip_5.csv::w0,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train,val
turnip_5.csv::w1,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train,val
turnip_5.csv::w2,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train,val
turnip_5.csv::w3,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train,val
turnip_5.csv::w4,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train,val
turnip_5.csv::w5,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train,val
turnip_5.csv::w6,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train,val
turnip_5.csv::w7,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train,val
turnip_5.csv::w8,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train,val
walnuts_1.csv::w0,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,train,train
walnuts_1.csv::w1,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,train,train
walnuts_1.csv::w2,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,train,train
walnuts_1.csv::w3,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,train,train
walnuts_1.csv::w4,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,train,train
walnuts_1.csv::w5,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,train,train
walnuts_1.csv::w6,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,train,train
walnuts_1.csv::w7,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,train,train
