sample_id,group,label,split
saffron_4.csv::w0,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train
saffron_4.csv::w1,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train
saffron_4.csv::w2,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train
saffron_4.csv::w3,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train
saffron_4.csv::w4,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train
saffron_4.csv::w5,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train
saffron_4.csv::w6,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train
saffron_5.csv::w0,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train
saffron_5.csv::w1,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train
saffron_5.csv::w2,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train
saffron_5.csv::w3,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train
saffron_5.csv::w4,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train
saffron_5.csv::w5,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train
saffron_5.csv::w6,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train
star_anise_1.csv::w0,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train
star_anise_1.csv::w1,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train
star_anise_1.csv::w2,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train
star_anise_1.csv::w3,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train
star_anise_1.csv::w4,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train
star_anise_1.csv::w5,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train
star_anise_1.csv::w6,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train
star_anise_2.csv::w0,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train
star_anise_2.csv::w1,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train
star_anise_2.csv::w2,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train
star_anise_2.csv::w3,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train
star_anise_2.csv::w4,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train
star_anise_2.csv::w5,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train
star_anise_2.csv::w6,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train
star_anise_3.csv::w0,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train
star_anise_3.csv::w1,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train
star_anise_3.csv::w2,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train
star_anise_3.csv::w3,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train
star_anise_3.csv::w4,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train
star_anise_3.csv::w5,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train
star_anise_3.csv::w6,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train
star_anise_4.csv::w0,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,val
star_anise_4.csv::w1,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,val
star_anise_4.csv::w2,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,val
star_anise_4.csv::w3,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,val
star_anise_4.csv::w4,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,val
star_anise_4.csv::w5,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,val
star_anise_4.csv::w6,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,val
star_anise_5.csv::w0,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train
star_anise_5.csv::w1,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train
star_anise_5.csv::w2,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train
star_anise_5.csv::w3,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train
star_anise_5.csv::w4,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train
star_anise_5.csv::w5,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train
star_anise_5.csv::w6,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train
strawberry_1.csv::w0,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,val
strawberry_1.csv::w1,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,val
strawberry_1.csv::w2,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,val
strawberry_1.csv::w3,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,val
strawberry_1.csv::w4,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,val
strawberry_1.csv::w5,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,val
strawberry_1.csv::w6,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,val
strawberry_2.csv::w0,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train
strawberry_2.csv::w1,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train
strawberry_2.csv::w2,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train
strawberry_2.csv::w3,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train
strawberry_2.csv::w4,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train
strawberry_2.csv::w5,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train
strawberry_2.csv::w6,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train
strawberry_3.csv::w0,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train
strawberry_3.csv::w1,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train
strawberry_3.csv::w2,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train
strawberry_3.csv::w3,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train
strawberry_3.csv::w4,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train
strawberry_3.csv::w5,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train
strawberry_3.csv::w6,data\raw\SmellNet\base_data\training\strawberry\strawberry_3.csv,strawberry,train
strawberry_4.csv::w0,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,test
strawberry_4.csv::w1,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,test
strawberry_4.csv::w2,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,test
strawberry_4.csv::w3,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,test
strawberry_4.csv::w4,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,test
strawberry_4.csv::w5,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,test
strawberry_4.csv::w6,data\raw\SmellNet\base_data\training\strawberry\strawberry_4.csv,strawberry,test
strawberry_5.csv::w0,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,val
strawberry_5.csv::w1,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,val
strawberry_5.csv::w2,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,val
strawberry_5.csv::w3,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,val
strawberry_5.csv::w4,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,val
strawberry_5.csv::w5,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,val
strawberry_5.csv::w6,data\raw\SmellNet\base_data\training\strawberry\strawberry_5.csv,strawberry,val
sweet_potato_1.csv::w0,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train
sweet_potato_1.csv::w1,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train
sweet_potato_1.csv::w2,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train
sweet_potato_1.csv::w3,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train
sweet_potato_1.csv::w4,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train
sweet_potato_1.csv::w5,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train
sweet_potato_1.csv::w6,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_1.csv,sweet_potato,train
sweet_potato_2.csv::w0,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,test
sweet_potato_2.csv::w1,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,test
sweet_potato_2.csv::w2,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,test
sweet_potato_2.csv::w3,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,test
sweet_potato_2.csv::w4,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,test
sweet_potato_2.csv::w5,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,test
sweet_potato_2.csv::w6,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_2.csv,sweet_potato,test
sweet_potato_3.csv::w0,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train
sweet_potato_3.csv::w1,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train
sweet_potato_3.csv::w2,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train
sweet_potato_3.csv::w3,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train
sweet_potato_3.csv::w4,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train
sweet_potato_3.csv::w5,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train
sweet_potato_3.csv::w6,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_3.csv,sweet_potato,train
sweet_potato_4.csv::w0,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,val
sweet_potato_4.csv::w1,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,val
sweet_potato_4.csv::w2,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,val
sweet_potato_4.csv::w3,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,val
sweet_potato_4.csv::w4,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,val
sweet_potato_4.csv::w5,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,val
sweet_potato_4.csv::w6,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_4.csv,sweet_potato,val
sweet_potato_5.csv::w0,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,val
sweet_potato_5.csv::w1,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,val
sweet_potato_5.csv::w2,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,val
sweet_potato_5.csv::w3,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,val
sweet_potato_5.csv::w4,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,val
sweet_potato_5.csv::w5,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,val
sweet_potato_5.csv::w6,data\raw\SmellNet\base_data\training\sweet_potato\sweet_potato_5.csv,sweet_potato,val
tomato_1.csv::w0,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train
tomato_1.csv::w1,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train
tomato_1.csv::w2,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train
tomato_1.csv::w3,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train
tomato_1.csv::w4,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train
tomato_1.csv::w5,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train
tomato_1.csv::w6,data\raw\SmellNet\base_data\training\tomato\tomato_1.csv,tomato,train
tomato_2.csv::w0,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,test
tomato_2.csv::w1,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,test
tomato_2.csv::w2,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,test
tomato_2.csv::w3,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,test
tomato_2.csv::w4,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,test
tomato_2.csv::w5,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,test
tomato_2.csv::w6,data\raw\SmellNet\base_data\training\tomato\tomato_2.csv,tomato,test
tomato_3.csv::w0,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,val
tomato_3.csv::w1,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,val
tomato_3.csv::w2,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,val
tomato_3.csv::w3,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,val
tomato_3.csv::w4,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,val
tomato_3.csv::w5,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,val
tomato_3.csv::w6,data\raw\SmellNet\base_data\training\tomato\tomato_3.csv,tomato,val
tomato_4.csv::w0,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train
tomato_4.csv::w1,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train
tomato_4.csv::w2,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train
tomato_4.csv::w3,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train
tomato_4.csv::w4,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train
tomato_4.csv::w5,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train
tomato_4.csv::w6,data\raw\SmellNet\base_data\training\tomato\tomato_4.csv,tomato,train
tomato_5.csv::w0,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,test
tomato_5.csv::w1,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,test
tomato_5.csv::w2,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,test
tomato_5.csv::w3,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,test
tomato_5.csv::w4,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,test
tomato_5.csv::w5,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,test
tomato_5.csv::w6,data\raw\SmellNet\base_data\training\tomato\tomato_5.csv,tomato,test
turnip_1.csv::w0,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train
turnip_1.csv::w1,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train
turnip_1.csv::w2,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train
turnip_1.csv::w3,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train
turnip_1.csv::w4,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train
turnip_1.csv::w5,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train
turnip_1.csv::w6,data\raw\SmellNet\base_data\training\turnip\turnip_1.csv,turnip,train
turnip_2.csv::w0,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,val
turnip_2.csv::w1,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,val
turnip_2.csv::w2,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,val
turnip_2.csv::w3,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,val
turnip_2.csv::w4,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,val
turnip_2.csv::w5,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,val
turnip_2.csv::w6,data\raw\SmellNet\base_data\training\turnip\turnip_2.csv,turnip,val
turnip_3.csv::w0,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train
turnip_3.csv::w1,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train
turnip_3.csv::w2,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train
turnip_3.csv::w3,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train
turnip_3.csv::w4,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train
turnip_3.csv::w5,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train
turnip_3.csv::w6,data\raw\SmellNet\base_data\training\turnip\turnip_3.csv,turnip,train
turnip_4.csv::w0,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,val
turnip_4.csv::w1,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,val
turnip_4.csv::w2,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,val
turnip_4.csv::w3,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,val
turnip_4.csv::w4,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,val
turnip_4.csv::w5,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,val
turnip_4.csv::w6,data\raw\SmellNet\base_data\training\turnip\turnip_4.csv,turnip,val
turnip_5.csv::w0,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train
turnip_5.csv::w1,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train
turnip_5.csv::w2,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train
turnip_5.csv::w3,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train
turnip_5.csv::w4,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train
turnip_5.csv::w5,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train
turnip_5.csv::w6,data\raw\SmellNet\base_data\training\turnip\turnip_5.csv,turnip,train
walnuts_1.csv::w0,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,test
walnuts_1.csv::w1,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,test
walnuts_1.csv::w2,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,test
walnuts_1.csv::w3,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,test
walnuts_1.csv::w4,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,test
walnuts_1.csv::w5,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,test
walnuts_1.csv::w6,data\raw\SmellNet\base_data\training\walnuts\walnuts_1.csv,walnuts,test
walnuts_2.csv::w0,data\raw\SmellNet\base_data\training\walnuts\walnuts_2.csv,walnuts,val
walnuts_2.csv::w1,data\raw\SmellNet\base_data\training\walnuts\walnuts_2.csv,walnuts,val
walnuts_2.csv::w2,data\raw\SmellNet\base_data\training\walnuts\walnuts_2.csv,walnuts,val
